Accession,Hit,Score,Database,Assembly
E4U36_001598,PAXG_swissprot,515.6,92,GCA_018360725
E4U36_008022,PAXB_swissprot,357.4,92,GCA_018360725
CBS147317_3061,PAXC_swissprot,608.2,92,GCA_023138675
CBS147317_6670,PAXM_swissprot,711.0,92,GCA_023138675
CBS147317_3063,PAXM_swissprot,648.0,92,GCA_023138675
CBS147317_3064,PAXG_swissprot,518.4,92,GCA_023138675
CBS147317_3359,PAXG_swissprot,502.5,92,GCA_023138675
CBS147317_3062,PAXB_swissprot,396.1,92,GCA_023138675
E4U47_006749,PAXM_swissprot,571.4,92,GCA_018360855
E4U47_002382,PAXG_swissprot,515.9,92,GCA_018360855
E4U47_002568,PAXB_swissprot,355.5,92,GCA_018360855
BX663DRAFT_487328,PAXG_swissprot,472.2,92,GCA_025118155
BX663DRAFT_495318,PAXG_swissprot,443.8,92,GCA_025118155
F5B20DRAFT_561076,PAXC_swissprot,534.7,92,GCA_022497155
F5B20DRAFT_569245,PAXM_swissprot,568.2,92,GCA_022497155
F5B20DRAFT_59986,PAXG_swissprot,537.3,92,GCA_022497155
F5B20DRAFT_587788,PAXB_swissprot,369.0,92,GCA_022497155
E4U48_000065,PAXM_swissprot,571.4,92,GCA_018360845
E4U48_006000,PAXG_swissprot,515.6,92,GCA_018360845
E4U48_000068,PAXB_swissprot,357.4,92,GCA_018360845
MMC09_005476,PAXM_swissprot,616.7,92,GCA_022814255
MMC09_004515,PAXG_swissprot,527.2,92,GCA_022814255
MMC09_005477,PAXG_swissprot,480.5,92,GCA_022814255
MMC09_005478,PAXB_swissprot,373.8,92,GCA_022814255
DTO012A8_2596,PAXC_swissprot,615.8,92,GCA_023065625
DTO012A8_7885,PAXM_swissprot,711.0,92,GCA_023065625
DTO012A8_2594,PAXM_swissprot,647.3,92,GCA_023065625
DTO012A8_2593,PAXG_swissprot,518.4,92,GCA_023065625
DTO012A8_2733,PAXG_swissprot,502.5,92,GCA_023065625
DTO012A8_2595,PAXB_swissprot,398.0,92,GCA_023065625
F4775DRAFT_598863,PAXM_swissprot,572.7,92,GCA_022544895
F4775DRAFT_542037,PAXG_swissprot,535.0,92,GCA_022544895
KXW39_002135,PAXM_swissprot,646.5,92,GCA_020503535
KXW39_001598,PAXM_swissprot,610.2,92,GCA_020503535
KXW39_002133,PAXG_swissprot,539.2,92,GCA_020503535
KXW39_005631,PAXG_swissprot,511.8,92,GCA_020503535
KXW39_008703,PAXB_swissprot,297.9,92,GCA_020503535
AA313_de0209972,PAXG_swissprot,489.4,92,GCA_012184315
EV127DRAFT_194847,PAXG_swissprot,519.5,92,GCA_022453505
EV127DRAFT_421154,PAXG_swissprot,483.5,92,GCA_022453505
M1830_002570,PAXG_swissprot,535.9,92,GCA_026027315
M1830_004992,PAXG_swissprot,435.3,92,GCA_026027315
CBS147318_8478,PAXC_swissprot,615.8,92,GCA_023065495
CBS147318_3014,PAXM_swissprot,711.0,92,GCA_023065495
CBS147318_8476,PAXM_swissprot,647.3,92,GCA_023065495
CBS147318_8475,PAXG_swissprot,518.4,92,GCA_023065495
CBS147318_2085,PAXG_swissprot,501.6,92,GCA_023065495
CBS147318_8477,PAXB_swissprot,398.0,92,GCA_023065495
LPJ61_005154,PAXG_swissprot,425.5,92,GCA_027595825
CBS147311_2561,PAXC_swissprot,615.8,92,GCA_023141205
CBS147311_2983,PAXM_swissprot,710.9,92,GCA_023141205
CBS147311_2559,PAXM_swissprot,648.0,92,GCA_023141205
CBS147311_2558,PAXG_swissprot,518.4,92,GCA_023141205
CBS147311_851,PAXG_swissprot,502.3,92,GCA_023141205
CBS147311_2560,PAXB_swissprot,396.9,92,GCA_023141205
D6D18_10395,PAXG_swissprot,459.6,92,GCA_004917305
MMC13_006450,PAXM_swissprot,656.6,92,GCA_022814265
MMC13_003048,PAXG_swissprot,520.7,92,GCA_022814265
MMC13_006451,PAXB_swissprot,292.0,92,GCA_022814265
ATETN484_0016012300,PAXM_swissprot,651.8,92,GCA_009014675
ATETN484_0009027800,PAXM_swissprot,650.2,92,GCA_009014675
ATETN484_0014012500,PAXM_swissprot,625.4,92,GCA_009014675
ATETN484_0011025200,PAXM_swissprot,602.0,92,GCA_009014675
ATETN484_0003045300,PAXG_swissprot,506.9,92,GCA_009014675
ATETN484_0010015300,PAXB_swissprot,292.1,92,GCA_009014675
ATNIH1004_008532,PAXC_swissprot,545.1,92,GCA_003426965
ATNIH1004_010662,PAXM_swissprot,643.4,92,GCA_003426965
ATNIH1004_001536,PAXM_swissprot,543.4,92,GCA_003426965
ATNIH1004_010661,PAXG_swissprot,528.5,92,GCA_003426965
ATNIH1004_001548,PAXG_swissprot,512.7,92,GCA_003426965
ATNIH1004_000696,PAXG_swissprot,512.5,92,GCA_003426965
ATNIH1004_001546,PAXB_swissprot,265.1,92,GCA_003426965
ABL_01219,PAXC_swissprot,569.6,92,GCA_001515345
ABL_04803,PAXC_swissprot,554.7,92,GCA_001515345
ABL_04802,PAXM_swissprot,652.8,92,GCA_001515345
ABL_09676,PAXM_swissprot,505.3,92,GCA_001515345
ABL_01220,PAXG_swissprot,519.6,92,GCA_001515345
ABL_04487,PAXG_swissprot,516.5,92,GCA_001515345
MAM_08133,PAXM_swissprot,576.3,92,GCA_000804445
MAM_08129,PAXG_swissprot,531.5,92,GCA_000804445
MAM_05601,PAXG_swissprot,527.1,92,GCA_000804445
MAM_08130,PAXB_swissprot,377.5,92,GCA_000804445
BO85DRAFT_461841,PAXG_swissprot,635.6,92,GCA_003184755
BO85DRAFT_304121,PAXC_swissprot,561.1,92,GCA_003184755
BO85DRAFT_372629,PAXM_swissprot,669.3,92,GCA_003184755
BO85DRAFT_504041,PAXM_swissprot,501.4,92,GCA_003184755
BO85DRAFT_365054,PAXG_swissprot,516.5,92,GCA_003184755
BO85DRAFT_515986,PAXB_swissprot,356.2,92,GCA_003184755
BO85DRAFT_438617,PAXB_swissprot,323.1,92,GCA_003184755
HBI21_083360,PAXG_swissprot,470.5,92,GCA_020575775
DTO002I6_2012,PAXC_swissprot,615.8,92,GCA_023141515
DTO002I6_640,PAXM_swissprot,710.9,92,GCA_023141515
DTO002I6_2010,PAXM_swissprot,648.0,92,GCA_023141515
DTO002I6_2009,PAXG_swissprot,518.4,92,GCA_023141515
DTO002I6_1715,PAXG_swissprot,502.5,92,GCA_023141515
DTO002I6_2011,PAXB_swissprot,396.9,92,GCA_023141515
C370_05518,PAXG_swissprot,413.8,92,GCA_002221985
ASPFODRAFT_711619,PAXG_swissprot,631.6,92,GCA_001890685
ASPFODRAFT_146944,PAXC_swissprot,561.1,92,GCA_001890685
ASPFODRAFT_37808,PAXM_swissprot,650.4,92,GCA_001890685
ASPFODRAFT_212553,PAXM_swissprot,502.1,92,GCA_001890685
ASPFODRAFT_59218,PAXG_swissprot,516.5,92,GCA_001890685
ASPFODRAFT_78205,PAXB_swissprot,362.5,92,GCA_001890685
ASPFODRAFT_173506,PAXB_swissprot,321.8,92,GCA_001890685
Ao3042_00201,PAXC_swissprot,618.4,92,GCA_000269785
Ao3042_00200,PAXM_swissprot,679.5,92,GCA_000269785
Ao3042_09566,PAXM_swissprot,613.3,92,GCA_000269785
Ao3042_05598,PAXM_swissprot,509.7,92,GCA_000269785
Ao3042_00202,PAXG_swissprot,528.3,92,GCA_000269785
Ao3042_04739,PAXG_swissprot,515.3,92,GCA_000269785
Ao3042_03527,PAXG_swissprot,493.7,92,GCA_000269785
Ao3042_08677,PAXG_swissprot,491.1,92,GCA_000269785
Ao3042_04907,PAXB_swissprot,426.7,92,GCA_000269785
BDV41DRAFT_585525,PAXC_swissprot,638.7,92,GCA_009193505
BDV41DRAFT_585528,PAXM_swissprot,688.2,92,GCA_009193505
BDV41DRAFT_588138,PAXM_swissprot,616.6,92,GCA_009193505
BDV41DRAFT_573386,PAXM_swissprot,508.5,92,GCA_009193505
BDV41DRAFT_589659,PAXG_swissprot,516.9,92,GCA_009193505
BDV41DRAFT_583070,PAXG_swissprot,514.3,92,GCA_009193505
BDV41DRAFT_588830,PAXG_swissprot,494.0,92,GCA_009193505
BDV41DRAFT_573439,PAXB_swissprot,423.4,92,GCA_009193505
DV737_g4823,PAXG_swissprot,503.2,92,GCA_003709865
D6C76_02948,PAXG_swissprot,513.7,92,GCA_004918505
G6F70_002490,PAXG_swissprot,473.2,92,GCA_011762625
G6F70_000067,PAXG_swissprot,445.8,92,GCA_011762625
ESCO_005797,PAXM_swissprot,539.2,92,GCA_001278495
ESCO_005024,PAXG_swissprot,515.7,92,GCA_001278495
ESCO_005798,PAXB_swissprot,354.2,92,GCA_001278495
CDV55_101894,PAXC_swissprot,536.8,92,GCA_002234965
CDV55_100733,PAXM_swissprot,648.5,92,GCA_002234965
CDV55_102048,PAXM_swissprot,636.2,92,GCA_002234965
CDV55_106013,PAXG_swissprot,518.7,92,GCA_002234965
CDV55_100506,PAXG_swissprot,516.2,92,GCA_002234965
NOR_08247,PAXM_swissprot,579.4,92,GCA_001636745
NOR_08251,PAXG_swissprot,525.9,92,GCA_001636745
NOR_05058,PAXG_swissprot,518.5,92,GCA_001636745
NOR_08250,PAXB_swissprot,381.3,92,GCA_001636745
HIM_09528,PAXM_swissprot,572.7,92,GCA_000956045
HIM_04405,PAXG_swissprot,509.2,92,GCA_000956045
HIM_09523,PAXG_swissprot,488.2,92,GCA_000956045
HIM_09524,PAXB_swissprot,375.5,92,GCA_000956045
HIM_07578,PAXB_swissprot,358.8,92,GCA_000956045
DL89DRAFT_267514,PAXG_swissprot,432.2,92,GCA_002104995
MANI_026083,PAXM_swissprot,566.7,92,GCA_000739145
MANI_011015,PAXM_swissprot,492.8,92,GCA_000739145
MANI_006355,PAXG_swissprot,548.2,92,GCA_000739145
MANI_011010,PAXG_swissprot,532.9,92,GCA_000739145
MANI_024139,PAXG_swissprot,524.6,92,GCA_000739145
MANI_006367,PAXB_swissprot,437.5,92,GCA_000739145
MANI_011011,PAXB_swissprot,386.1,92,GCA_000739145
K450DRAFT_234076,PAXM_swissprot,490.8,92,GCA_025399195
K450DRAFT_224016,PAXG_swissprot,460.7,92,GCA_025399195
K450DRAFT_267009,PAXG_swissprot,448.8,92,GCA_025399195
PHISCL_03299,PAXC_swissprot,584.9,92,GCA_003589665
PHISCL_03297,PAXM_swissprot,524.7,92,GCA_003589665
PHISCL_03300,PAXG_swissprot,538.8,92,GCA_003589665
PHISCL_09636,PAXG_swissprot,515.7,92,GCA_003589665
PHISCL_03298,PAXB_swissprot,302.0,92,GCA_003589665
G4B11_008912,PAXC_swissprot,640.2,92,GCA_014117485
G4B11_008913,PAXM_swissprot,713.6,92,GCA_014117485
G4B11_010400,PAXM_swissprot,614.0,92,GCA_014117485
G4B11_010914,PAXM_swissprot,506.3,92,GCA_014117485
G4B11_006423,PAXG_swissprot,515.3,92,GCA_014117485
G4B11_004341,PAXG_swissprot,493.2,92,GCA_014117485
G4B11_008400,PAXG_swissprot,433.8,92,GCA_014117485
G4B11_010962,PAXB_swissprot,427.8,92,GCA_014117485
F5Y13DRAFT_183986,PAXC_swissprot,587.8,92,GCA_022578955
F5Y13DRAFT_183982,PAXM_swissprot,661.6,92,GCA_022578955
F5Y13DRAFT_172530,PAXG_swissprot,540.3,92,GCA_022578955
F5Y13DRAFT_183983,PAXB_swissprot,419.5,92,GCA_022578955
MW887_004808,PAXM_swissprot,681.2,92,GCA_026184555
MW887_001187,PAXM_swissprot,497.6,92,GCA_026184555
MW887_008319,PAXG_swissprot,513.5,92,GCA_026184555
BDB01DRAFT_849322,PAXG_swissprot,475.5,92,GCA_025528865
BDB01DRAFT_852442,PAXG_swissprot,421.4,92,GCA_025528865
BFJ71_g12544,PAXG_swissprot,539.2,92,GCA_003615165
AAL_00408,PAXM_swissprot,547.4,92,GCA_001636675
AAL_00826,PAXG_swissprot,522.2,92,GCA_001636675
AAL_00405,PAXG_swissprot,516.6,92,GCA_001636675
AAL_00406,PAXB_swissprot,273.0,92,GCA_001636675
GcM1_192028,PAXG_swissprot,531.9,92,GCA_003611235
F503_05300,PAXG_swissprot,516.4,92,GCA_000410735
E4U30_002676,PAXM_swissprot,563.1,92,GCA_018360445
E4U30_008296,PAXG_swissprot,515.3,92,GCA_018360445
E4U30_002673,PAXB_swissprot,343.8,92,GCA_018360445
E4U30_003684,PAXB_swissprot,337.7,92,GCA_018360445
KXW18_009004,PAXM_swissprot,610.2,92,GCA_020502705
KXW18_003676,PAXM_swissprot,595.7,92,GCA_020502705
KXW18_005984,PAXG_swissprot,535.7,92,GCA_020502705
KXW18_002909,PAXG_swissprot,511.8,92,GCA_020502705
KXW18_007036,PAXB_swissprot,293.9,92,GCA_020502705
E4U56_002573,PAXM_swissprot,557.2,92,GCA_018360175
E4U56_006063,PAXG_swissprot,514.1,92,GCA_018360175
E4U56_002570,PAXB_swissprot,344.8,92,GCA_018360175
E4U56_005907,PAXB_swissprot,328.1,92,GCA_018360175
L207DRAFT_243294,PAXG_swissprot,541.7,92,GCA_002865655
HBH88_151280,PAXG_swissprot,470.5,92,GCA_020570685
PNAL_LOCUS3587,PAXC_swissprot,604.7,92,GCA_911456355
PNAL_LOCUS3586,PAXM_swissprot,636.5,92,GCA_911456355
PNAL_LOCUS3585,PAXG_swissprot,510.3,92,GCA_911456355
PNAL_LOCUS8626,PAXG_swissprot,500.3,92,GCA_911456355
CB0940_00171,PAXG_swissprot,500.9,92,GCA_002742065
CBS147308_2760,PAXC_swissprot,615.8,92,GCA_023141385
CBS147308_3305,PAXM_swissprot,710.9,92,GCA_023141385
CBS147308_2762,PAXM_swissprot,648.0,92,GCA_023141385
CBS147308_2763,PAXG_swissprot,518.4,92,GCA_023141385
CBS147308_2205,PAXG_swissprot,502.5,92,GCA_023141385
CBS147308_2761,PAXB_swissprot,396.9,92,GCA_023141385
BKA59DRAFT_462499,PAXG_swissprot,535.7,92,GCA_020744515
KXX47_008311,PAXM_swissprot,610.2,92,GCA_020498765
KXX47_007712,PAXM_swissprot,562.8,92,GCA_020498765
KXX47_008938,PAXG_swissprot,537.1,92,GCA_020498765
KXX47_005131,PAXG_swissprot,511.8,92,GCA_020498765
KXX47_007713,PAXB_swissprot,297.9,92,GCA_020498765
E4U44_000704,PAXM_swissprot,571.5,92,GCA_018360925
E4U44_006287,PAXG_swissprot,515.6,92,GCA_018360925
E4U44_000707,PAXB_swissprot,261.1,92,GCA_018360925
E4U16_002006,PAXM_swissprot,569.8,92,GCA_018360345
E4U16_005725,PAXG_swissprot,514.5,92,GCA_018360345
E4U16_002009,PAXB_swissprot,355.8,92,GCA_018360345
FPANT_8144,PAXG_swissprot,535.0,92,GCA_013395995
HD806DRAFT_429193,PAXG_swissprot,526.9,92,GCA_023159215
HD806DRAFT_490301,PAXG_swissprot,508.5,92,GCA_023159215
HD806DRAFT_484186,PAXG_swissprot,481.5,92,GCA_023159215
E4U22_004619,PAXM_swissprot,571.4,92,GCA_018360935
E4U22_005223,PAXG_swissprot,515.6,92,GCA_018360935
E4U22_004622,PAXB_swissprot,351.5,92,GCA_018360935
AbraIFM66950_000453,PAXC_swissprot,569.5,92,GCA_027924045
AbraIFM66950_002527,PAXC_swissprot,561.4,92,GCA_027924045
AbraIFM66950_000452,PAXM_swissprot,553.5,92,GCA_027924045
AbraIFM66950_002526,PAXM_swissprot,550.0,92,GCA_027924045
AbraIFM66950_004956,PAXG_swissprot,517.5,92,GCA_027924045
AbraIFM66950_002958,PAXG_swissprot,428.3,92,GCA_027924045
AbraIFM66950_000205,PAXB_swissprot,356.5,92,GCA_027924045
E8E13_005051,PAXG_swissprot,473.5,92,GCA_011058905
E4U41_000303,PAXM_swissprot,578.9,92,GCA_018360365
E4U41_003998,PAXG_swissprot,513.9,92,GCA_018360365
E4U41_001906,PAXG_swissprot,508.7,92,GCA_018360365
E4U41_001905,PAXB_swissprot,312.5,92,GCA_018360365
CONLIGDRAFT_572996,PAXG_swissprot,529.3,92,GCA_001879275
D6D19_06257,PAXG_swissprot,513.7,92,GCA_004917275
COH20_006548,PAXC_swissprot,612.0,92,GCA_002456175
COH20_006549,PAXM_swissprot,692.8,92,GCA_002456175
COH20_002039,PAXM_swissprot,613.3,92,GCA_002456175
COH20_011009,PAXM_swissprot,506.3,92,GCA_002456175
COH20_006547,PAXG_swissprot,544.4,92,GCA_002456175
COH20_005414,PAXG_swissprot,515.3,92,GCA_002456175
COH20_004346,PAXG_swissprot,493.3,92,GCA_002456175
COH20_001809,PAXG_swissprot,482.4,92,GCA_002456175
COH20_011060,PAXB_swissprot,427.8,92,GCA_002456175
E4U38_003656,PAXM_swissprot,571.8,92,GCA_018360605
E4U38_005858,PAXG_swissprot,515.6,92,GCA_018360605
E4U38_003659,PAXB_swissprot,350.4,92,GCA_018360605
EDD36DRAFT_189298,PAXG_swissprot,517.5,92,GCA_022695825
AlacWU_01285,PAXC_swissprot,572.4,92,GCA_024862975
AlacWU_08724,PAXC_swissprot,562.9,92,GCA_024862975
AlacWU_08722,PAXM_swissprot,667.0,92,GCA_024862975
AlacWU_09758,PAXM_swissprot,506.2,92,GCA_024862975
AlacWU_01284,PAXG_swissprot,525.6,92,GCA_024862975
AlacWU_10452,PAXG_swissprot,514.6,92,GCA_024862975
AlacWU_08723,PAXB_swissprot,264.2,92,GCA_024862975
H634G_09741,PAXM_swissprot,608.2,92,GCA_000426965
H634G_08383,PAXG_swissprot,548.1,92,GCA_000426965
H634G_10082,PAXG_swissprot,532.9,92,GCA_000426965
H634G_08714,PAXG_swissprot,524.7,92,GCA_000426965
H634G_08384,PAXB_swissprot,437.5,92,GCA_000426965
H634G_10081,PAXB_swissprot,384.6,92,GCA_000426965
AO1008_01814,PAXC_swissprot,618.4,92,GCA_000691885
AO1008_01813,PAXM_swissprot,679.5,92,GCA_000691885
AO1008_03975,PAXM_swissprot,613.3,92,GCA_000691885
AO1008_03901,PAXM_swissprot,509.7,92,GCA_000691885
AO1008_06428,PAXG_swissprot,515.2,92,GCA_000691885
AO1008_11669,PAXG_swissprot,493.7,92,GCA_000691885
AO1008_04279,PAXG_swissprot,491.1,92,GCA_000691885
AO1008_01815,PAXG_swissprot,477.4,92,GCA_000691885
AO1008_00216,PAXB_swissprot,426.7,92,GCA_000691885
J4E81_006582,PAXG_swissprot,466.0,92,GCA_023758145
ASPCADRAFT_394399,PAXC_swissprot,561.6,92,GCA_001990825
ASPCADRAFT_41607,PAXM_swissprot,607.7,92,GCA_001990825
ASPCADRAFT_180050,PAXM_swissprot,480.4,92,GCA_001990825
ASPCADRAFT_401731,PAXG_swissprot,519.1,92,GCA_001990825
ASPCADRAFT_400705,PAXG_swissprot,419.3,92,GCA_001990825
ASPCADRAFT_41863,PAXB_swissprot,279.1,92,GCA_001990825
DFQ29_005424,PAXG_swissprot,447.9,92,GCA_016097735
BP00DRAFT_339843,PAXC_swissprot,566.9,92,GCA_003184685
BP00DRAFT_392897,PAXM_swissprot,597.4,92,GCA_003184685
BP00DRAFT_438644,PAXM_swissprot,538.9,92,GCA_003184685
BP00DRAFT_476827,PAXM_swissprot,509.1,92,GCA_003184685
BP00DRAFT_459362,PAXM_swissprot,482.6,92,GCA_003184685
BP00DRAFT_341613,PAXG_swissprot,511.8,92,GCA_003184685
BP00DRAFT_343330,PAXB_swissprot,384.9,92,GCA_003184685
BP00DRAFT_434735,PAXB_swissprot,302.7,92,GCA_003184685
E4U23_007510,PAXM_swissprot,571.4,92,GCA_018360975
E4U23_003686,PAXG_swissprot,515.6,92,GCA_018360975
E4U23_007507,PAXB_swissprot,358.1,92,GCA_018360975
BO95DRAFT_504555,PAXC_swissprot,563.4,92,GCA_003184695
BO95DRAFT_504551,PAXM_swissprot,655.1,92,GCA_003184695
BO95DRAFT_459548,PAXM_swissprot,512.5,92,GCA_003184695
BO95DRAFT_431955,PAXM_swissprot,477.4,92,GCA_003184695
BO95DRAFT_374162,PAXG_swissprot,509.7,92,GCA_003184695
BO95DRAFT_358044,PAXG_swissprot,467.1,92,GCA_003184695
BO95DRAFT_469050,PAXB_swissprot,380.9,92,GCA_003184695
BO95DRAFT_455972,PAXB_swissprot,304.3,92,GCA_003184695
B0J12DRAFT_584368,PAXM_swissprot,664.6,92,GCA_020744275
B0J12DRAFT_578256,PAXM_swissprot,655.4,92,GCA_020744275
B0J12DRAFT_712309,PAXG_swissprot,555.5,92,GCA_020744275
B0J12DRAFT_609522,PAXG_swissprot,548.3,92,GCA_020744275
B0J12DRAFT_642364,PAXG_swissprot,482.0,92,GCA_020744275
B0J12DRAFT_755379,PAXG_swissprot,461.3,92,GCA_020744275
B0J12DRAFT_760545,PAXB_swissprot,433.7,92,GCA_020744275
B0J12DRAFT_634113,PAXB_swissprot,429.3,92,GCA_020744275
P168DRAFT_272789,PAXC_swissprot,586.4,76,GCA_002847485
P168DRAFT_272784,PAXM_swissprot,667.9,76,GCA_002847485
P168DRAFT_283735,PAXG_swissprot,510.0,76,GCA_002847485
P168DRAFT_263255,PAXG_swissprot,500.4,76,GCA_002847485
P168DRAFT_312905,PAXG_swissprot,442.7,76,GCA_002847485
P168DRAFT_328963,PAXB_swissprot,434.2,76,GCA_002847485
M1814_005500,PAXG_swissprot,502.1,76,GCA_026055935
E4U49_003164,PAXM_swissprot,571.1,76,GCA_018360685
E4U49_001141,PAXG_swissprot,515.6,76,GCA_018360685
E4U49_003167,PAXB_swissprot,357.4,76,GCA_018360685
KXX26_003915,PAXM_swissprot,645.3,76,GCA_020499135
KXX26_002428,PAXM_swissprot,610.4,76,GCA_020499135
KXX26_007331,PAXG_swissprot,537.1,76,GCA_020499135
KXX26_001992,PAXG_swissprot,511.8,76,GCA_020499135
KXX26_007379,PAXB_swissprot,297.9,76,GCA_020499135
BO78DRAFT_410089,PAXG_swissprot,628.1,76,GCA_003184635
BO78DRAFT_413802,PAXC_swissprot,563.3,76,GCA_003184635
BO78DRAFT_358881,PAXM_swissprot,659.3,76,GCA_003184635
BO78DRAFT_452563,PAXM_swissprot,655.0,76,GCA_003184635
BO78DRAFT_439921,PAXM_swissprot,491.7,76,GCA_003184635
BO78DRAFT_435176,PAXM_swissprot,481.1,76,GCA_003184635
BO78DRAFT_314498,PAXG_swissprot,514.3,76,GCA_003184635
BO78DRAFT_305291,PAXG_swissprot,440.4,76,GCA_003184635
BO78DRAFT_300697,PAXB_swissprot,381.3,76,GCA_003184635
BO78DRAFT_446280,PAXB_swissprot,319.3,76,GCA_003184635
ARAM_006149,PAXC_swissprot,512.6,76,GCA_000986645
ARAM_006151,PAXM_swissprot,656.4,76,GCA_000986645
ARAM_007366,PAXG_swissprot,511.1,76,GCA_000986645
FOWG_07816,PAXG_swissprot,539.2,76,GCA_000259975
VDAG_08571,PAXG_swissprot,523.6,76,GCA_000150675
BO71DRAFT_456637,PAXC_swissprot,562.3,76,GCA_003184645
BO71DRAFT_456636,PAXM_swissprot,676.7,76,GCA_003184645
BO71DRAFT_392985,PAXM_swissprot,495.2,76,GCA_003184645
BO71DRAFT_395201,PAXG_swissprot,509.0,76,GCA_003184645
BO71DRAFT_329378,PAXB_swissprot,323.8,76,GCA_003184645
PEGY_LOCUS4023,PAXC_swissprot,610.8,76,GCA_911456345
PEGY_LOCUS2313,PAXM_swissprot,701.9,76,GCA_911456345
PEGY_LOCUS4025,PAXM_swissprot,652.9,76,GCA_911456345
PEGY_LOCUS4026,PAXG_swissprot,519.9,76,GCA_911456345
PEGY_LOCUS9023,PAXG_swissprot,503.5,76,GCA_911456345
PEGY_LOCUS8616,PAXG_swissprot,482.4,76,GCA_911456345
PEGY_LOCUS8527,PAXB_swissprot,331.5,76,GCA_911456345
E4U56_002573,PAXM_swissprot,557.2,76,GCA_018360175
E4U56_006063,PAXG_swissprot,514.1,76,GCA_018360175
E4U56_002570,PAXB_swissprot,344.8,76,GCA_018360175
E4U56_005907,PAXB_swissprot,328.1,76,GCA_018360175
HBI39_145320,PAXG_swissprot,470.5,76,GCA_020580155
L207DRAFT_243294,PAXG_swissprot,541.7,76,GCA_002865655
CBS147333_1805,PAXC_swissprot,615.8,76,GCA_023138015
CBS147333_7216,PAXM_swissprot,710.9,76,GCA_023138015
CBS147333_1803,PAXM_swissprot,648.0,76,GCA_023138015
CBS147333_1802,PAXG_swissprot,518.4,76,GCA_023138015
CBS147333_5289,PAXG_swissprot,502.5,76,GCA_023138015
CBS147333_1804,PAXB_swissprot,396.9,76,GCA_023138015
HBI77_083270,PAXG_swissprot,470.5,76,GCA_020573275
E4U22_004619,PAXM_swissprot,571.4,76,GCA_018360935
E4U22_005223,PAXG_swissprot,515.6,76,GCA_018360935
E4U22_004622,PAXB_swissprot,351.5,76,GCA_018360935
AFGD_010851,PAXC_swissprot,555.1,76,GCA_002443195
AFGD_010850,PAXM_swissprot,713.5,76,GCA_002443195
AFGD_003652,PAXM_swissprot,618.6,76,GCA_002443195
AFGD_009028,PAXM_swissprot,506.7,76,GCA_002443195
AFGD_010852,PAXG_swissprot,546.5,76,GCA_002443195
AFGD_008384,PAXG_swissprot,521.9,76,GCA_002443195
AFGD_000285,PAXG_swissprot,515.3,76,GCA_002443195
AFGD_000867,PAXG_swissprot,492.0,76,GCA_002443195
AFGD_008975,PAXB_swissprot,427.8,76,GCA_002443195
C367_05131,PAXG_swissprot,413.8,76,GCA_002222385
BDV33DRAFT_190037,PAXC_swissprot,642.5,76,GCA_009176405
BDV33DRAFT_190036,PAXM_swissprot,697.4,76,GCA_009176405
BDV33DRAFT_194432,PAXM_swissprot,610.7,76,GCA_009176405
BDV33DRAFT_227738,PAXM_swissprot,492.2,76,GCA_009176405
BDV33DRAFT_200480,PAXG_swissprot,521.3,76,GCA_009176405
BDV33DRAFT_29272,PAXG_swissprot,514.1,76,GCA_009176405
BDV33DRAFT_50944,PAXG_swissprot,495.8,76,GCA_009176405
BDV33DRAFT_203930,PAXB_swissprot,422.7,76,GCA_009176405
KXW42_003530,PAXM_swissprot,610.4,76,GCA_020503395
KXW42_003949,PAXM_swissprot,598.7,76,GCA_020503395
KXW42_006700,PAXM_swissprot,567.4,76,GCA_020503395
KXW42_005609,PAXG_swissprot,539.2,76,GCA_020503395
KXW42_002750,PAXG_swissprot,511.8,76,GCA_020503395
KXW42_006701,PAXB_swissprot,293.7,76,GCA_020503395
FGRAMCML3066_01t15719.1,PAXM_swissprot,670.2,76,GCA_900073075
FGRAMCML3066_01t15711.1,PAXG_swissprot,542.9,76,GCA_900073075
FGRAMCML3066_01t07329.1,PAXG_swissprot,536.3,76,GCA_900073075
FGRAMCML3066_01t15717.1,PAXB_swissprot,439.0,76,GCA_900073075
CBS147332_3681,PAXC_swissprot,616.1,76,GCA_023065595
CBS147332_6028,PAXM_swissprot,711.2,76,GCA_023065595
CBS147332_3683,PAXM_swissprot,649.8,76,GCA_023065595
CBS147332_56,PAXG_swissprot,502.1,76,GCA_023065595
CBS147332_3684,PAXG_swissprot,450.4,76,GCA_023065595
CBS147332_3682,PAXB_swissprot,396.4,76,GCA_023065595
KXW66_008169,PAXM_swissprot,646.1,76,GCA_020500765
KXW66_008327,PAXM_swissprot,610.2,76,GCA_020500765
KXW66_008167,PAXG_swissprot,537.9,76,GCA_020500765
KXW66_002935,PAXG_swissprot,511.8,76,GCA_020500765
KXW66_005400,PAXB_swissprot,297.9,76,GCA_020500765
PMG11_09850,PAXM_swissprot,693.6,76,GCA_001048715
PMG11_04119,PAXG_swissprot,508.1,76,GCA_001048715
PENOC_045580,PAXG_swissprot,523.8,76,GCA_002382835
PENOC_024380,PAXG_swissprot,511.3,76,GCA_002382835
KCV04_g11618,PAXG_swissprot,515.0,76,GCA_019924215
KCV04_g23118,PAXG_swissprot,435.1,76,GCA_019924215
F9C07_9323,PAXC_swissprot,616.1,76,GCA_009017415
F9C07_1723127,PAXM_swissprot,713.6,76,GCA_009017415
