Accession,Hit,Score,Database,Assembly
KXW54_000533,cur_G_accs,522.9,81,GCA_020501575
ASPCAL06392,cur_C_accs,510.4,81,GCA_001511075
ASPCAL06391,cur_M_accs,620.1,81,GCA_001511075
ASPCAL10132,cur_M_accs,587.3,81,GCA_001511075
ASPCAL14376,cur_M_accs,577.0,81,GCA_001511075
ASPCAL10135,cur_G_accs,471.0,81,GCA_001511075
CBS147330_8417,cur_C_accs,565.3,81,GCA_023138445
CBS147330_8416,cur_B_accs,404.9,81,GCA_023138445
CBS147330_8415,cur_M_accs,704.4,81,GCA_023138445
CBS147330_8414,cur_G_accs,558.7,81,GCA_023138445
F5B21DRAFT_470187,cur_G_accs,465.5,81,GCA_022495125
PENNAL_c0015G09694,cur_C_accs,560.5,81,GCA_002072425
PENNAL_c0015G03574,cur_M_accs,695.2,81,GCA_002072425
KXX58_005494,cur_G_accs,524.3,81,GCA_020499115
LQ347_000461,cur_G_accs,473.3,81,GCA_023645895
KXX39_004235,cur_M_accs,581.7,81,GCA_020499455
KXX39_004233,cur_G_accs,524.3,81,GCA_020499455
KXW93_002178,cur_M_accs,580.6,81,GCA_020501475
KXW93_002180,cur_G_accs,476.3,81,GCA_020501475
AbraIFM66950_002527,cur_C_accs,534.6,81,GCA_027924045
AbraIFM66950_000453,cur_C_accs,532.6,81,GCA_027924045
AbraIFM66950_000205,cur_B_accs,354.5,81,GCA_027924045
E4U16_002008,cur_C_accs,496.1,81,GCA_018360345
E4U16_002009,cur_B_accs,387.1,81,GCA_018360345
E4U16_002006,cur_M_accs,659.1,81,GCA_018360345
ASPSYDRAFT_76241,cur_M_accs,597.6,81,GCA_001890705
B0J18DRAFT_423195,cur_G_accs,468.1,81,GCA_020726445
B0J12DRAFT_712309,cur_G_accs,524.3,81,GCA_020744275
B0J12DRAFT_609522,cur_G_accs,519.5,81,GCA_020744275
PENSOL_c084G03039,cur_C_accs,576.0,81,GCA_002072235
PENSOL_c084G06667,cur_B_accs,408.0,81,GCA_002072235
PENSOL_c084G00117,cur_M_accs,680.6,81,GCA_002072235
PENSOL_c019G04491,cur_G_accs,481.5,81,GCA_002072235
LAWI1_G006616,cur_G_accs,481.1,81,GCA_007825375
KXX52_004126,cur_M_accs,580.0,81,GCA_020499185
KXX52_005624,cur_G_accs,524.4,81,GCA_020499185
G7054_g6040,cur_G_accs,465.1,81,GCA_014621435
CBS147353_5763,cur_G_accs,643.6,18,GCA_023137705
CBS147353_2596,cur_C_accs,534.4,18,GCA_023137705
CBS147353_2595,cur_M_accs,673.7,18,GCA_023137705
BO94DRAFT_617645,cur_C_accs,537.4,18,GCA_003184525
BO94DRAFT_461844,cur_M_accs,652.0,18,GCA_003184525
E4U31_006082,cur_C_accs,496.2,18,GCA_018360595
E4U31_006081,cur_B_accs,372.4,18,GCA_018360595
E4U31_004083,cur_B_accs,354.1,18,GCA_018360595
E4U31_006084,cur_M_accs,643.0,18,GCA_018360595
AtubIFM57258_007454,cur_C_accs,534.0,18,GCA_027923685
AtubIFM57258_003684,cur_C_accs,533.4,18,GCA_027923685
AtubIFM57258_003682,cur_M_accs,669.4,18,GCA_027923685
AtubIFM57258_007453,cur_G_accs,539.1,18,GCA_027923685
SAPIO_CDS2033,cur_C_accs,502.0,18,GCA_000732125
PENFLA_c076G01507,cur_C_accs,618.9,18,GCA_002072365
PENFLA_c010G01063,cur_C_accs,553.2,18,GCA_002072365
PENFLA_c076G06912,cur_B_accs,471.7,18,GCA_002072365
PENFLA_c076G06777,cur_M_accs,806.3,18,GCA_002072365
PENFLA_c010G06962,cur_M_accs,665.8,18,GCA_002072365
PENFLA_c070G10369,cur_G_accs,630.6,18,GCA_002072365
MMC13_006452,cur_C_accs,458.1,18,GCA_022814265
MMC13_006450,cur_M_accs,648.3,18,GCA_022814265
MMC13_003048,cur_G_accs,473.3,18,GCA_022814265
KXV57_007595,cur_G_accs,524.4,18,GCA_020499755
KXW29_007212,cur_M_accs,580.0,18,GCA_020501765
KXW29_007210,cur_G_accs,524.4,18,GCA_020501765
FFUJ_07352,cur_G_accs,464.3,18,GCA_900079805
CNMCM8812_007827,cur_G_accs,524.3,18,GCA_012656165
KXW47_002505,cur_G_accs,522.9,18,GCA_020499775
L249_4538,cur_C_accs,475.8,18,GCA_001633055
L249_4540,cur_B_accs,418.4,18,GCA_001633055
L249_4529,cur_M_accs,611.0,18,GCA_001633055
KXX13_002003,cur_G_accs,524.3,18,GCA_020499045
KXV82_005668,cur_G_accs,524.3,18,GCA_020502675
IFM47457_04903,cur_M_accs,580.8,18,GCA_010723975
IFM47457_04902,cur_G_accs,523.0,18,GCA_010723975
IFM47457_05448,cur_G_accs,480.9,18,GCA_010723975
J7337_005732,cur_G_accs,463.5,18,GCA_019915245
PNAL_LOCUS9594,cur_C_accs,559.9,18,GCA_911174895
PNAL_LOCUS9593,cur_M_accs,684.4,18,GCA_911174895
PNAL_LOCUS9592,cur_G_accs,551.2,18,GCA_911174895
MAA_00080,cur_C_accs,495.1,18,GCA_000187425
MAA_00081,cur_B_accs,425.1,18,GCA_000187425
MAA_00078,cur_M_accs,652.7,18,GCA_000187425
MAA_00082,cur_G_accs,552.7,18,GCA_000187425
MAA_07498,cur_G_accs,484.7,18,GCA_000187425
AOCH_003353,cur_C_accs,484.5,18,GCA_000986665
AOCH_003355,cur_M_accs,651.3,18,GCA_000986665
MHUMG1_10242,cur_C_accs,499.9,18,GCA_020102295
MHUMG1_10243,cur_G_accs,549.5,18,GCA_020102295
MHUMG1_10240,cur_M_accs,639.5,18,GCA_020102295
MHUMG1_08921,cur_M_accs,604.1,18,GCA_020102295
MHUMG1_09279,cur_G_accs,484.0,18,GCA_020102295
F5882DRAFT_280245,cur_G_accs,467.4,18,GCA_021399465
IMSHALPRED_004231,cur_G_accs,470.9,18,GCA_905337355
KXX35_001947,cur_M_accs,580.4,18,GCA_020500075
KXX35_001945,cur_G_accs,524.3,18,GCA_020500075
PEGY_LOCUS4023,cur_C_accs,563.7,18,GCA_911456345
PEGY_LOCUS8527,cur_B_accs,339.2,18,GCA_911456345
PEGY_LOCUS4025,cur_M_accs,702.1,18,GCA_911456345
PEGY_LOCUS4026,cur_G_accs,563.1,18,GCA_911456345
PEGY_LOCUS8616,cur_G_accs,475.3,18,GCA_911456345
BDZ45DRAFT_722269,cur_G_accs,484.2,18,GCA_014904845
LZL87_013918,cur_G_accs,501.5,18,GCA_024865645
LZL87_003380,cur_G_accs,465.8,18,GCA_024865645
E4U45_003045,cur_C_accs,495.1,18,GCA_018360905
E4U45_003043,cur_M_accs,660.3,18,GCA_018360905
KXW38_004354,cur_M_accs,580.0,18,GCA_020501905
KXW38_004921,cur_G_accs,524.4,18,GCA_020501905
CBS11232_3041,cur_G_accs,641.5,18,GCA_023134515
CBS11232_8345,cur_C_accs,534.4,18,GCA_023134515
CBS11232_8346,cur_M_accs,627.7,18,GCA_023134515
BDV33DRAFT_190037,cur_G_accs,662.1,18,GCA_009176405
BDV33DRAFT_203930,cur_B_accs,438.2,18,GCA_009176405
BDV33DRAFT_190036,cur_M_accs,745.3,18,GCA_009176405
BDV33DRAFT_200480,cur_G_accs,525.8,18,GCA_009176405
BDV33DRAFT_50944,cur_G_accs,487.7,18,GCA_009176405
F5Y06DRAFT_305120,cur_C_accs,519.8,18,GCA_022497025
F5Y06DRAFT_305116,cur_M_accs,610.7,18,GCA_022497025
F5Y06DRAFT_290213,cur_G_accs,466.3,18,GCA_022497025
DTO006G7_4651,cur_C_accs,565.3,18,GCA_023141355
DTO006G7_4650,cur_B_accs,404.9,18,GCA_023141355
DTO006G7_4649,cur_M_accs,704.4,18,GCA_023141355
DTO006G7_4648,cur_G_accs,558.7,18,GCA_023141355
CBS63078_6699,cur_G_accs,643.6,20,GCA_023134295
CBS63078_305,cur_C_accs,534.2,20,GCA_023134295
CBS63078_304,cur_M_accs,673.7,20,GCA_023134295
FFE2_05806,cur_G_accs,464.3,20,GCA_900096705
PNAL_LOCUS9529,cur_C_accs,559.9,20,GCA_911175205
PNAL_LOCUS9528,cur_M_accs,684.4,20,GCA_911175205
PNAL_LOCUS9527,cur_G_accs,551.2,20,GCA_911175205
CRHIZ90672A_00015965,cur_G_accs,461.2,20,GCA_902077795
UV8b_07497,cur_G_accs,462.4,20,GCA_000687475
F4805DRAFT_1158,cur_G_accs,463.2,20,GCA_022695765
FPSE_10841,cur_G_accs,500.7,20,GCA_000303195
FPSE_00459,cur_G_accs,464.2,20,GCA_000303195
FGRA07_03618,cur_G_accs,497.3,20,GCA_002352725
FGRA07_06691,cur_G_accs,464.2,20,GCA_002352725
CFIO01_11987,cur_G_accs,462.3,20,GCA_000582985
KXW37_003745,cur_M_accs,580.0,20,GCA_020500545
KXW37_003747,cur_G_accs,522.9,20,GCA_020500545
ACLA_008500,cur_C_accs,532.6,20,GCA_000002715
ACLA_008510,cur_M_accs,618.3,20,GCA_000002715
ACLA_043570,cur_G_accs,526.2,20,GCA_000002715
ACLA_022310,cur_G_accs,467.1,20,GCA_000002715
KXX42_001892,cur_G_accs,521.2,20,GCA_020499155
L207DRAFT_243294,cur_G_accs,482.6,20,GCA_002865655
EDB81DRAFT_469720,cur_G_accs,469.4,20,GCA_020744425
MMC34_001099,cur_G_accs,469.6,20,GCA_022813885
EDB82DRAFT_542933,cur_G_accs,466.3,20,GCA_020744135
CEP54_003529,cur_G_accs,468.0,20,GCA_003946985
BP01DRAFT_399037,cur_C_accs,518.3,20,GCA_003184585
BP01DRAFT_399029,cur_M_accs,645.8,20,GCA_003184585
EAE97_004172,cur_G_accs,475.8,20,GCA_014898295
EYC80_008516,cur_G_accs,472.5,20,GCA_009299455
M747DRAFT_238950,cur_G_accs,642.8,20,GCA_003344705
M747DRAFT_269521,cur_C_accs,534.4,20,GCA_003344705
M747DRAFT_269528,cur_M_accs,673.4,20,GCA_003344705
PNAL_LOCUS6905,cur_C_accs,559.9,20,GCA_920106075
PNAL_LOCUS6906,cur_M_accs,684.4,20,GCA_920106075
PNAL_LOCUS6907,cur_G_accs,551.2,20,GCA_920106075
E4U52_003526,cur_C_accs,494.0,20,GCA_018360215
E4U52_003527,cur_B_accs,367.0,20,GCA_018360215
E4U52_005988,cur_B_accs,354.1,20,GCA_018360215
E4U52_000162,cur_M_accs,642.2,20,GCA_018360215
FPRO06_05454,cur_G_accs,464.3,20,GCA_017309895
PNAL_LOCUS2297,cur_C_accs,559.9,20,GCA_911174845
PNAL_LOCUS2298,cur_M_accs,684.4,20,GCA_911174845
PNAL_LOCUS2299,cur_G_accs,551.2,20,GCA_911174845
KXV29_001941,cur_G_accs,522.9,20,GCA_020500935
CBS13152_5835,cur_G_accs,643.6,20,GCA_023134385
CBS13152_6127,cur_C_accs,534.2,20,GCA_023134385
CBS13152_6128,cur_M_accs,673.7,20,GCA_023134385
KXX03_001453,cur_M_accs,580.0,20,GCA_020500355
KXX03_001455,cur_G_accs,524.4,20,GCA_020500355
BGT96224V316_LOCUS2404,cur_G_accs,476.7,20,GCA_900519115
KXX61_005134,cur_G_accs,524.4,20,GCA_020499255
LY89DRAFT_37328,cur_G_accs,478.6,9,GCA_001500285
KXW94_005634,cur_G_accs,524.3,9,GCA_020503365
AAWM_08609,cur_C_accs,632.0,9,GCA_003850985
AAWM_03210,cur_C_accs,533.1,9,GCA_003850985
AAWM_03209,cur_M_accs,662.2,9,GCA_003850985
AAWM_08610,cur_M_accs,650.3,9,GCA_003850985
LZL87_013918,cur_G_accs,501.5,9,GCA_024865645
LZL87_003380,cur_G_accs,465.8,9,GCA_024865645
F52700_149,cur_G_accs,462.8,9,GCA_013396095
KXW55_005687,cur_G_accs,521.2,9,GCA_020503165
CBS147352_5482,cur_G_accs,643.6,9,GCA_023137735
CBS147352_9113,cur_C_accs,534.4,9,GCA_023137735
CBS147352_9112,cur_M_accs,673.7,9,GCA_023137735
MMC24_002459,cur_G_accs,470.8,9,GCA_022814235
NW765_000940,cur_G_accs,464.9,9,GCA_027945405
CEK27_008466,cur_G_accs,464.3,9,GCA_009663055
KXV57_007595,cur_G_accs,524.4,9,GCA_020499755
CBS76997_5281,cur_G_accs,643.6,9,GCA_023137765
CBS76997_10574,cur_C_accs,534.2,9,GCA_023137765
CBS76997_10575,cur_M_accs,673.7,9,GCA_023137765
FlMFG217701_00011326,cur_G_accs,465.9,9,GCA_022180325
PNAL_LOCUS7225,cur_C_accs,559.9,9,GCA_911174885
PNAL_LOCUS7224,cur_M_accs,684.4,9,GCA_911174885
PNAL_LOCUS7222,cur_G_accs,551.2,9,GCA_911174885
CEP52_014532,cur_G_accs,470.4,9,GCA_003946995
KXX41_001015,cur_G_accs,524.4,57,GCA_020499915
KXX25_002970,cur_M_accs,580.6,57,GCA_020499645
KXX25_002972,cur_G_accs,524.3,57,GCA_020499645
HD806DRAFT_429193,cur_G_accs,468.4,57,GCA_023159215
KJ359_003847,cur_G_accs,469.3,57,GCA_023701735
F5Y02DRAFT_203008,cur_G_accs,472.9,57,GCA_022695755
AnigIFM60653_006798,cur_C_accs,536.0,57,GCA_027924005
AnigIFM60653_005431,cur_C_accs,534.4,57,GCA_027924005
AnigIFM60653_005430,cur_M_accs,674.2,57,GCA_027924005
AnigIFM60653_006797,cur_G_accs,558.9,57,GCA_027924005
KXV65_008901,cur_M_accs,580.0,57,GCA_020500285
KXV65_008899,cur_G_accs,524.4,57,GCA_020500285
KXW15_004151,cur_M_accs,580.0,57,GCA_020502215
KXW15_005565,cur_G_accs,522.9,57,GCA_020502215
KXV49_005563,cur_G_accs,524.3,57,GCA_020502235
GGS22DRAFT_161174,cur_G_accs,467.6,57,GCA_022496945
F4825DRAFT_294552,cur_G_accs,468.7,57,GCA_022578665
DL762_001874,cur_G_accs,489.7,57,GCA_004154925
M1812_006036,cur_G_accs,476.5,57,GCA_026023815
KXV46_009385,cur_G_accs,524.3,57,GCA_020500475
PV08_08626,cur_G_accs,471.6,57,GCA_000836115
IL306_014872,cur_G_accs,491.7,57,GCA_014764975
IL306_003556,cur_G_accs,462.8,57,GCA_014764975
AFUA_8G02380,cur_M_accs,580.0,57,GCA_000002655
AFUA_8G02400,cur_G_accs,524.4,57,GCA_000002655
KXX10_009482,cur_M_accs,580.6,57,GCA_020498945
KXX10_009484,cur_G_accs,524.3,57,GCA_020498945
NM208_g17066,cur_G_accs,477.1,57,GCA_027627305
MMC27_002126,cur_G_accs,467.9,57,GCA_022813845
LW94_2107,cur_G_accs,464.3,57,GCA_001023065
CBS147344_4362,cur_G_accs,639.6,57,GCA_023137865
CBS147344_8883,cur_C_accs,534.4,57,GCA_023137865
CBS147344_8884,cur_M_accs,627.7,57,GCA_023137865
KXW29_007212,cur_M_accs,580.0,57,GCA_020501765
KXW29_007210,cur_G_accs,524.4,57,GCA_020501765
LW93_11852,cur_G_accs,464.3,57,GCA_001023035
CSIM01_12547,cur_G_accs,462.2,57,GCA_001563135
CBS147320_7601,cur_G_accs,640.8,57,GCA_023134415
CBS147320_4851,cur_C_accs,534.4,57,GCA_023134415
CBS147320_4850,cur_M_accs,673.7,57,GCA_023134415
BO71DRAFT_456637,cur_C_accs,527.1,3,GCA_003184645
BO71DRAFT_329378,cur_B_accs,338.2,3,GCA_003184645
BO71DRAFT_456636,cur_M_accs,669.1,3,GCA_003184645
AKAW_02100,cur_C_accs,536.0,3,GCA_000239835
AKAW_10670,cur_C_accs,534.8,3,GCA_000239835
AKAW_02101,cur_B_accs,329.3,3,GCA_000239835
AKAW_02102,cur_M_accs,672.5,3,GCA_000239835
AKAW_10669,cur_G_accs,497.3,3,GCA_000239835
AARAC_005195,cur_G_accs,559.2,3,GCA_002749805
AARAC_003258,cur_B_accs,433.6,3,GCA_002749805
AARAC_005194,cur_M_accs,762.8,3,GCA_002749805
AARAC_008027,cur_G_accs,524.4,3,GCA_002749805
AARAC_000095,cur_G_accs,487.0,3,GCA_002749805
CBS147333_1805,cur_C_accs,571.3,3,GCA_023138015
CBS147333_1804,cur_B_accs,404.8,3,GCA_023138015
CBS147333_1803,cur_M_accs,704.4,3,GCA_023138015
CBS147333_1802,cur_G_accs,558.7,3,GCA_023138015
H634G_10080,cur_C_accs,497.9,3,GCA_000426965
H634G_10081,cur_B_accs,423.5,3,GCA_000426965
H634G_10082,cur_G_accs,552.7,3,GCA_000426965
H634G_08383,cur_G_accs,492.2,3,GCA_000426965
JX266_003943,cur_G_accs,467.6,3,GCA_022829225
FDECE_12973,cur_G_accs,476.4,3,GCA_013266205
CP532_3108,cur_C_accs,481.7,3,GCA_003339455
CP532_3092,cur_B_accs,419.1,3,GCA_003339455
CP532_3105,cur_M_accs,631.9,3,GCA_003339455
MMC30_000465,cur_C_accs,456.0,3,GCA_022813945
MMC30_000466,cur_B_accs,402.1,3,GCA_022813945
MMC30_000467,cur_M_accs,666.9,3,GCA_022813945
ALT_9421,cur_M_accs,584.6,3,GCA_001445615
ALT_9420,cur_G_accs,510.9,3,GCA_001445615
ALT_0107,cur_G_accs,480.0,3,GCA_001445615
CNMCM6457_000920,cur_C_accs,570.7,3,GCA_012656295
CNMCM6457_000922,cur_M_accs,648.4,3,GCA_012656295
CNMCM6457_007709,cur_M_accs,587.1,3,GCA_012656295
CNMCM6457_007710,cur_G_accs,524.5,3,GCA_012656295
BDV30DRAFT_229546,cur_G_accs,664.9,3,GCA_009176455
BDV30DRAFT_249465,cur_B_accs,439.4,3,GCA_009176455
BDV30DRAFT_229545,cur_M_accs,731.4,3,GCA_009176455
BDV30DRAFT_251417,cur_G_accs,520.3,3,GCA_009176455
BDV30DRAFT_236169,cur_G_accs,486.7,3,GCA_009176455
E4U23_007508,cur_C_accs,492.7,3,GCA_018360975
E4U23_007507,cur_B_accs,387.8,3,GCA_018360975
E4U23_007510,cur_M_accs,660.0,3,GCA_018360975
BDV34DRAFT_216682,cur_G_accs,659.3,3,GCA_009176385
BDV34DRAFT_235663,cur_B_accs,438.3,3,GCA_009176385
BDV34DRAFT_237870,cur_M_accs,737.1,3,GCA_009176385
BDV34DRAFT_150570,cur_G_accs,525.4,3,GCA_009176385
BDV34DRAFT_222857,cur_G_accs,487.1,3,GCA_009176385
AFGD_010851,cur_C_accs,521.4,3,GCA_002443195
AFGD_008975,cur_B_accs,443.8,3,GCA_002443195
AFGD_010850,cur_M_accs,770.5,3,GCA_002443195
AFGD_010852,cur_G_accs,592.8,3,GCA_002443195
AFGD_008384,cur_G_accs,525.6,3,GCA_002443195
AFGD_000867,cur_G_accs,486.7,3,GCA_002443195
E4U26_007583,cur_C_accs,494.5,3,GCA_018360675
E4U26_007582,cur_B_accs,386.7,3,GCA_018360675
E4U26_007585,cur_M_accs,660.0,3,GCA_018360675
ASPWEDRAFT_105592,cur_M_accs,627.9,3,GCA_001890725
FGRAMCML3066_01t15711.1,cur_G_accs,497.3,3,GCA_900073075
FGRAMCML3066_01t07329.1,cur_G_accs,464.2,3,GCA_900073075
IFM60648_05501,cur_M_accs,578.8,3,GCA_010724575
IFM60648_05500,cur_G_accs,523.0,3,GCA_010724575
IFM60648_09891,cur_G_accs,479.6,3,GCA_010724575
E4U50_004715,cur_C_accs,492.8,3,GCA_018360755
E4U50_004716,cur_B_accs,380.7,3,GCA_018360755
E4U50_004713,cur_M_accs,660.4,3,GCA_018360755
KXV39_001249,cur_M_accs,580.0,3,GCA_020501805
KXV39_001251,cur_G_accs,522.9,3,GCA_020501805
MAJ_09305,cur_C_accs,495.0,3,GCA_000814945
MAJ_09306,cur_B_accs,422.9,3,GCA_000814945
MAJ_09307,cur_G_accs,550.9,3,GCA_000814945
MAJ_08907,cur_G_accs,491.7,3,GCA_000814945
KXV22_001055,cur_G_accs,524.3,3,GCA_020503795
F4775DRAFT_598863,cur_M_accs,636.9,3,GCA_022544895
F4775DRAFT_542037,cur_G_accs,461.4,3,GCA_022544895
KXV58_009027,cur_G_accs,524.3,3,GCA_020500655
KXW29_007212,cur_M_accs,580.0,3,GCA_020501765
KXW29_007210,cur_G_accs,524.4,3,GCA_020501765
MMYC01_208090,cur_G_accs,461.6,3,GCA_001275765
E4U12_000118,cur_C_accs,490.2,3,GCA_018360585
E4U12_000119,cur_B_accs,384.9,3,GCA_018360585
E4U12_000116,cur_M_accs,658.8,3,GCA_018360585
ASPACDRAFT_58711,cur_C_accs,529.3,3,GCA_001890905
ASPACDRAFT_60409,cur_B_accs,381.2,3,GCA_001890905
ASPACDRAFT_41215,cur_B_accs,329.0,3,GCA_001890905
ASPACDRAFT_50957,cur_M_accs,609.6,3,GCA_001890905
E4U52_003526,cur_C_accs,494.0,3,GCA_018360215
E4U52_003527,cur_B_accs,367.0,3,GCA_018360215
E4U52_005988,cur_B_accs,354.1,3,GCA_018360215
E4U52_000162,cur_M_accs,642.2,3,GCA_018360215
Aspvir_009343,cur_C_accs,563.0,3,GCA_018404265
Aspvir_009345,cur_M_accs,637.5,3,GCA_018404265
Aspvir_002402,cur_M_accs,598.8,3,GCA_018404265
Aspvir_002404,cur_G_accs,532.3,3,GCA_018404265
Aspvir_005976,cur_G_accs,500.1,3,GCA_018404265
HAV15_012311,cur_C_accs,564.7,3,GCA_013138035
HAV15_012314,cur_B_accs,408.7,3,GCA_013138035
HAV15_012313,cur_M_accs,670.1,3,GCA_013138035
HAV15_010061,cur_G_accs,474.7,3,GCA_013138035
E4U46_006121,cur_C_accs,494.8,3,GCA_018360865
E4U46_006120,cur_B_accs,380.7,3,GCA_018360865
E4U46_006123,cur_M_accs,660.4,3,GCA_018360865
CJF32_00009207,cur_G_accs,472.8,3,GCA_002946385
F5B20DRAFT_561076,cur_C_accs,513.3,3,GCA_022497155
F5B20DRAFT_587788,cur_B_accs,403.7,3,GCA_022497155
F5B20DRAFT_569245,cur_M_accs,635.1,3,GCA_022497155
F5B20DRAFT_59986,cur_G_accs,471.1,3,GCA_022497155
AKAW2_80220S,cur_C_accs,536.0,3,GCA_016861625
AKAW2_10058S,cur_C_accs,534.8,3,GCA_016861625
AKAW2_80219A,cur_B_accs,329.3,3,GCA_016861625
AKAW2_80218A,cur_M_accs,672.5,3,GCA_016861625
AKAW2_10059S,cur_G_accs,560.8,3,GCA_016861625
CBS147354_1024,cur_C_accs,571.3,3,GCA_023065465
CBS147354_1023,cur_B_accs,405.9,3,GCA_023065465
CBS147354_1022,cur_M_accs,703.5,3,GCA_023065465
CBS147354_1021,cur_G_accs,557.6,3,GCA_023065465
M752DRAFT_222013,cur_C_accs,535.6,3,GCA_003344505
M752DRAFT_86756,cur_C_accs,534.4,3,GCA_003344505
M752DRAFT_258111,cur_M_accs,673.7,3,GCA_003344505
M752DRAFT_222068,cur_G_accs,561.5,3,GCA_003344505
PNAL_LOCUS9343,cur_C_accs,559.9,3,GCA_911175145
PNAL_LOCUS9344,cur_M_accs,684.4,3,GCA_911175145
PNAL_LOCUS9345,cur_G_accs,551.2,3,GCA_911175145
BDV39DRAFT_193770,cur_G_accs,661.4,3,GCA_009193525
BDV39DRAFT_203149,cur_B_accs,437.5,3,GCA_009193525
BDV39DRAFT_193772,cur_M_accs,741.1,3,GCA_009193525
BDV39DRAFT_204692,cur_G_accs,521.1,3,GCA_009193525
BDV39DRAFT_212004,cur_G_accs,487.5,3,GCA_009193525
E4U11_001783,cur_C_accs,494.6,3,GCA_018360535
E4U11_001782,cur_B_accs,377.1,3,GCA_018360535
E4U11_001785,cur_M_accs,659.2,3,GCA_018360535
ACRE_051590,cur_C_accs,477.9,3,GCA_000769265
NYO67_6059,cur_C_accs,571.7,3,GCA_027574695
NYO67_5088,cur_B_accs,443.8,3,GCA_027574695
NYO67_6060,cur_M_accs,744.3,3,GCA_027574695
NYO67_6058,cur_G_accs,586.9,3,GCA_027574695
NYO67_5847,cur_G_accs,510.8,3,GCA_027574695
NYO67_2723,cur_G_accs,487.7,3,GCA_027574695
E4U59_004005,cur_C_accs,494.3,3,GCA_018360055
E4U59_004006,cur_B_accs,382.9,3,GCA_018360055
E4U59_004003,cur_M_accs,649.9,3,GCA_018360055
CNMCM5793_009084,cur_C_accs,525.8,3,GCA_014281905
CNMCM5793_009083,cur_B_accs,401.0,3,GCA_014281905
CNMCM5793_009082,cur_M_accs,663.7,3,GCA_014281905
CNMCM5793_000866,cur_M_accs,594.3,3,GCA_014281905
CNMCM5793_000867,cur_G_accs,499.4,3,GCA_014281905
G7Y89_g9955,cur_G_accs,461.4,3,GCA_013054445
DTO002I6_2012,cur_C_accs,571.3,3,GCA_023141515
DTO002I6_2011,cur_B_accs,404.8,3,GCA_023141515
DTO002I6_2010,cur_M_accs,704.4,3,GCA_023141515
DTO002I6_2009,cur_G_accs,558.7,3,GCA_023141515
L249_4538,cur_C_accs,475.8,3,GCA_001633055
L249_4540,cur_B_accs,418.4,3,GCA_001633055
L249_4529,cur_M_accs,611.0,3,GCA_001633055
SS1G_10113,cur_G_accs,475.1,3,GCA_000146945
DTO012A1_662,cur_C_accs,571.3,3,GCA_023065685
DTO012A1_661,cur_B_accs,405.9,3,GCA_023065685
DTO012A1_660,cur_M_accs,703.5,3,GCA_023065685
DTO012A1_659,cur_G_accs,558.7,3,GCA_023065685
E5D57_009779,cur_C_accs,492.7,3,GCA_013305495
E5D57_009778,cur_B_accs,424.5,3,GCA_013305495
E5D57_009781,cur_M_accs,641.6,3,GCA_013305495
E5D57_009651,cur_G_accs,492.7,3,GCA_013305495
MAM_08131,cur_C_accs,480.4,92,GCA_000804445
MAM_08130,cur_B_accs,418.3,92,GCA_000804445
MAM_08133,cur_M_accs,646.2,92,GCA_000804445
MAM_08129,cur_G_accs,554.3,92,GCA_000804445
ABL_01219,cur_C_accs,533.3,92,GCA_001515345
ABL_04803,cur_C_accs,528.1,92,GCA_001515345
ABL_04802,cur_M_accs,658.4,92,GCA_001515345
ABL_01220,cur_G_accs,536.8,92,GCA_001515345
ASPFODRAFT_711619,cur_G_accs,647.3,92,GCA_001890685
ASPFODRAFT_146944,cur_C_accs,533.9,92,GCA_001890685
ASPFODRAFT_78205,cur_B_accs,356.4,92,GCA_001890685
ASPFODRAFT_37808,cur_M_accs,657.9,92,GCA_001890685
DTO002I6_2012,cur_C_accs,571.3,92,GCA_023141515
DTO002I6_2011,cur_B_accs,404.8,92,GCA_023141515
DTO002I6_2010,cur_M_accs,704.4,92,GCA_023141515
DTO002I6_2009,cur_G_accs,558.7,92,GCA_023141515
BO85DRAFT_461841,cur_G_accs,651.7,92,GCA_003184755
BO85DRAFT_304121,cur_C_accs,533.6,92,GCA_003184755
BO85DRAFT_515986,cur_B_accs,351.2,92,GCA_003184755
BO85DRAFT_438617,cur_B_accs,328.3,92,GCA_003184755
BO85DRAFT_372629,cur_M_accs,674.4,92,GCA_003184755
ESCO_005799,cur_C_accs,485.9,92,GCA_001278495
ESCO_005798,cur_B_accs,385.7,92,GCA_001278495
ESCO_005024,cur_G_accs,466.6,92,GCA_001278495
BDV41DRAFT_585525,cur_G_accs,662.3,92,GCA_009193505
BDV41DRAFT_573439,cur_B_accs,437.8,92,GCA_009193505
BDV41DRAFT_585528,cur_M_accs,733.0,92,GCA_009193505
BDV41DRAFT_589659,cur_G_accs,520.7,92,GCA_009193505
BDV41DRAFT_588830,cur_G_accs,486.8,92,GCA_009193505
Ao3042_00201,cur_C_accs,571.7,92,GCA_000269785
Ao3042_04907,cur_B_accs,442.4,92,GCA_000269785
Ao3042_00200,cur_M_accs,732.3,92,GCA_000269785
Ao3042_00202,cur_G_accs,556.0,92,GCA_000269785
Ao3042_03527,cur_G_accs,497.4,92,GCA_000269785
Ao3042_08677,cur_G_accs,485.8,92,GCA_000269785
PHISCL_03299,cur_C_accs,554.4,92,GCA_003589665
PHISCL_03300,cur_G_accs,557.7,92,GCA_003589665
G4B11_008912,cur_G_accs,656.8,92,GCA_014117485
G4B11_010962,cur_B_accs,443.8,92,GCA_014117485
