,BGC,GCF,GCC
8245,NW_008806298.1.region001.gbk,GCF_2593,GCC_46
8246,NW_009258198.1.region001.gbk,GCF_91,GCC_45
8247,NW_009258198.1.region002.gbk,GCF_91,GCC_45
8248,NW_009258199.1.region001.gbk,GCF_2063,GCC_45
8249,NW_009258199.1.region002.gbk,GCF_4789,GCC_46
8250,NW_009258200.1.region001.gbk,GCF_3322,GCC_46
8251,NW_009258200.1.region002.gbk,GCF_563,GCC_45
8252,NW_009258200.1.region003.gbk,GCF_949,GCC_45
8253,NW_009258200.1.region004.gbk,GCF_466,GCC_52
8254,NW_009258201.1.region001.gbk,GCF_544,GCC_58
8255,NW_009258201.1.region002.gbk,GCF_502,GCC_75
8256,NW_009258202.1.region001.gbk,GCF_2114,GCC_3
8257,NW_009258202.1.region002.gbk,GCF_4731,GCC_3
8258,NW_009258202.1.region003.gbk,GCF_260,GCC_46
8259,NW_009258203.1.region001.gbk,GCF_1662,GCC_45
8260,NW_009258203.1.region002.gbk,GCF_2716,GCC_46
8261,NW_009258203.1.region003.gbk,GCF_3365,GCC_46
8262,NW_009258204.1.region001.gbk,GCF_1190,GCC_75
8263,NW_009258204.1.region002.gbk,GCF_3557,GCC_3
8264,NW_009258205.1.region001.gbk,GCF_4242,GCC_45
8265,NW_009258206.1.region001.gbk,GCF_1090,GCC_58
8266,NW_009258206.1.region002.gbk,GCF_1278,GCC_46
8267,NW_009258207.1.region001.gbk,GCF_2213,GCC_46
8268,NW_009258207.1.region002.gbk,GCF_4530,GCC_46
8269,NW_009258208.1.region001.gbk,GCF_3747,GCC_46
8270,NW_009258208.1.region002.gbk,GCF_3815,GCC_46
8271,NW_009258208.1.region003.gbk,GCF_2959,GCC_46
8272,NW_009258210.1.region001.gbk,GCF_4869,GCC_46
8273,NW_009276917.1.region001.gbk,GCF_317,GCC_58
8274,NW_009276921.1.region001.gbk,GCF_18,GCC_58
8275,NW_009276921.1.region002.gbk,GCF_244,GCC_75
8276,NW_009276922.1.region001.gbk,GCF_866,GCC_4
8277,NW_009276922.1.region002.gbk,GCF_816,GCC_34
8278,NW_009276923.1.region001.gbk,GCF_10,GCC_58
8279,NW_009276924.1.region001.gbk,GCF_61,GCC_36
8280,NW_009276926.1.region001.gbk,GCF_801,GCC_4
8281,NW_009276928.1.region001.gbk,GCF_628,GCC_46
8282,NW_009276928.1.region002.gbk,GCF_806,GCC_46
8283,NW_009276934.1.region001.gbk,GCF_2396,GCC_46
8284,NW_009276935.1.region001.gbk,GCF_76,GCC_58
8285,NW_009276935.1.region002.gbk,GCF_505,GCC_27
8286,NW_009276938.1.region001.gbk,GCF_2428,GCC_45
8287,NW_009276938.1.region002.gbk,GCF_480,GCC_58
8288,NW_009276939.1.region001.gbk,GCF_1363,GCC_46
8289,NW_009276940.1.region001.gbk,GCF_1719,GCC_30
8290,NW_009276940.1.region002.gbk,GCF_29,GCC_58
8291,NW_009276940.1.region003.gbk,GCF_143,GCC_58
8292,NW_009276940.1.region004.gbk,GCF_1262,GCC_46
8293,NW_009276941.1.region001.gbk,GCF_122,GCC_58
8294,NW_009276942.1.region001.gbk,GCF_873,GCC_28
8295,NW_009276942.1.region002.gbk,GCF_215,GCC_46
8296,NW_009276944.1.region001.gbk,GCF_222,GCC_75
8297,NW_009276954.1.region001.gbk,GCF_4572,GCC_28
8298,NW_009276965.1.region001.gbk,GCF_1318,GCC_4
8299,NW_009276967.1.region001.gbk,GCF_143,GCC_58
8300,NW_011371358.1.region001.gbk,GCF_1118,GCC_4
8301,NW_011371358.1.region002.gbk,GCF_647,GCC_46
8302,NW_011371358.1.region003.gbk,GCF_29,GCC_58
8303,NW_011371359.1.region001.gbk,GCF_3437,GCC_28
8304,NW_011371359.1.region002.gbk,GCF_61,GCC_36
8305,NW_011371360.1.region001.gbk,GCF_72,GCC_46
8306,NW_011371360.1.region002.gbk,GCF_680,GCC_4
8307,NW_011371360.1.region003.gbk,GCF_2764,GCC_58
8308,NW_011371363.1.region001.gbk,GCF_2218,GCC_4
8309,NW_011371364.1.region001.gbk,GCF_25,GCC_4
8310,NW_011371365.1.region001.gbk,GCF_10,GCC_58
8311,NW_011371366.1.region001.gbk,GCF_1244,GCC_46
8312,NW_011371366.1.region002.gbk,GCF_130,GCC_18
8313,NW_011371368.1.region001.gbk,GCF_288,GCC_30
8314,NW_011371369.1.region001.gbk,GCF_1086,GCC_45
8315,NW_011371371.1.region001.gbk,GCF_812,GCC_46
8316,NW_011371380.1.region001.gbk,GCF_1161,GCC_75
8317,NW_011627860.1.region001.gbk,GCF_2533,GCC_46
8318,NW_011627860.1.region002.gbk,GCF_1896,GCC_75
8319,NW_011627860.1.region003.gbk,GCF_4832,GCC_46
8320,NW_011627861.1.region001.gbk,GCF_3380,GCC_30
8321,NW_011627861.1.region002.gbk,GCF_1379,GCC_4
8322,NW_011942149.1.region001.gbk,GCF_427,GCC_58
8323,NW_011942149.1.region002.gbk,GCF_140,GCC_4
8324,NW_011942149.1.region003.gbk,GCF_248,GCC_2
8325,NW_011942149.1.region004.gbk,GCF_29,GCC_58
8326,NW_011942149.1.region005.gbk,GCF_211,GCC_4
8327,NW_011942149.1.region006.gbk,GCF_3870,GCC_4
8328,NW_011942149.1.region007.gbk,GCF_615,GCC_58
8329,NW_011942149.1.region008.gbk,GCF_1208,GCC_58
8330,NW_011942149.1.region009.gbk,GCF_29,GCC_58
8331,NW_011942150.1.region001.gbk,GCF_3730,GCC_4
8332,NW_011942150.1.region002.gbk,GCF_189,GCC_58
8333,NW_011942150.1.region003.gbk,GCF_18,GCC_58
8334,NW_011942150.1.region004.gbk,GCF_813,GCC_58
8335,NW_011942151.1.region001.gbk,GCF_755,GCC_58
8336,NW_011942151.1.region002.gbk,GCF_839,GCC_58
8337,NW_011942151.1.region003.gbk,GCF_860,GCC_28
8338,NW_011942151.1.region004.gbk,GCF_2443,GCC_12
8339,NW_011942151.1.region005.gbk,GCF_1749,GCC_4
8340,NW_011942153.1.region001.gbk,GCF_29,GCC_58
8341,NW_011942154.1.region001.gbk,GCF_253,GCC_58
8342,NW_011942154.1.region002.gbk,GCF_810,GCC_4
8343,NW_011942154.1.region003.gbk,GCF_419,GCC_28
8344,NW_011942160.1.region001.gbk,GCF_72,GCC_46
8345,NW_011942160.1.region002.gbk,GCF_735,GCC_45
8346,NW_011942160.1.region003.gbk,GCF_29,GCC_58
8347,NW_011942160.1.region004.gbk,GCF_4730,GCC_4
8348,NW_011942160.1.region005.gbk,GCF_584,GCC_33
8349,NW_011942160.1.region006.gbk,GCF_11,GCC_58
8350,NW_011942160.1.region007.gbk,GCF_25,GCC_4
8351,NW_011942160.1.region008.gbk,GCF_2436,GCC_46
8352,NW_011942160.1.region009.gbk,GCF_315,GCC_4
8353,NW_011942160.1.region010.gbk,GCF_2268,GCC_58
8354,NW_011942162.1.region001.gbk,GCF_181,GCC_58
8355,NW_011942164.1.region001.gbk,GCF_976,GCC_58
8356,NW_011942165.1.region001.gbk,GCF_891,GCC_75
8357,NW_011942170.1.region001.gbk,GCF_993,GCC_12
8358,NW_011942171.1.region001.gbk,GCF_29,GCC_58
8359,NW_011942171.1.region002.gbk,GCF_1454,GCC_46
8360,NW_011942171.1.region003.gbk,GCF_4238,GCC_46
8361,NW_011942171.1.region004.gbk,GCF_143,GCC_58
8362,NW_011942171.1.region005.gbk,GCF_141,GCC_58
8363,NW_011942171.1.region006.gbk,GCF_1123,GCC_58
8364,NW_011942171.1.region007.gbk,GCF_524,GCC_58
8365,NW_011942174.1.region001.gbk,GCF_288,GCC_30
8366,NW_011942179.1.region001.gbk,GCF_2983,GCC_4
8367,NW_011942182.1.region001.gbk,GCF_40,GCC_45
8368,NW_011942182.1.region002.gbk,GCF_207,GCC_58
8369,NW_011942182.1.region003.gbk,GCF_3100,GCC_33
8370,NW_011942182.1.region004.gbk,GCF_18,GCC_58
8371,NW_011942182.1.region005.gbk,GCF_3296,GCC_46
8372,NW_011942182.1.region006.gbk,GCF_983,GCC_28
8373,NW_011942182.1.region007.gbk,GCF_643,GCC_46
8374,NW_011942182.1.region008.gbk,GCF_18,GCC_58
8375,NW_011942182.1.region009.gbk,GCF_4156,GCC_4
8376,NW_011942193.1.region001.gbk,GCF_4644,GCC_30
8377,NW_011942193.1.region002.gbk,GCF_1076,GCC_36
8378,NW_011942193.1.region003.gbk,GCF_2902,GCC_3
8379,NW_011942215.1.region001.gbk,GCF_586,GCC_12
8380,NW_011942215.1.region002.gbk,GCF_143,GCC_58
8381,NW_011942215.1.region003.gbk,GCF_143,GCC_58
8382,NW_011942215.1.region004.gbk,GCF_137,GCC_58
8383,NW_011942226.1.region001.gbk,GCF_254,GCC_4
8384,NW_011942226.1.region002.gbk,GCF_2525,GCC_12
8385,NW_011942226.1.region003.gbk,GCF_625,GCC_52
8386,NW_011942226.1.region004.gbk,GCF_421,GCC_46
8387,NW_011942226.1.region005.gbk,GCF_220,GCC_4
8388,NW_011942237.1.region001.gbk,GCF_1156,GCC_30
8389,NW_011942237.1.region002.gbk,GCF_10,GCC_58
8390,NW_012133790.1.region001.gbk,GCF_267,GCC_4
8391,NW_012133795.1.region001.gbk,GCF_1836,GCC_46
8392,NW_012133803.1.region001.gbk,GCF_1294,GCC_4
8393,NW_012133806.1.region001.gbk,GCF_3444,GCC_75
8394,NW_012133807.1.region001.gbk,GCF_18,GCC_58
8395,NW_012133815.1.region001.gbk,GCF_3539,GCC_4
8396,NW_012133820.1.region001.gbk,GCF_543,GCC_46
8397,NW_012133820.1.region002.gbk,GCF_760,GCC_46
8398,NW_012133821.1.region001.gbk,GCF_3913,GCC_46
8399,NW_012133834.1.region001.gbk,GCF_313,GCC_75
8400,NW_012133850.1.region001.gbk,GCF_721,GCC_28
8401,NW_013185619.1.region001.gbk,GCF_1752,GCC_46
8402,NW_013185619.1.region002.gbk,GCF_838,GCC_46
8403,NW_013185619.1.region003.gbk,GCF_1896,GCC_75
8404,NW_013185619.1.region004.gbk,GCF_508,GCC_4
8405,NW_013185621.1.region001.gbk,GCF_3543,GCC_30
8406,NW_013185624.1.region001.gbk,GCF_508,GCC_4
8407,NW_013185624.1.region002.gbk,GCF_1896,GCC_75
8408,NW_013185625.1.region001.gbk,GCF_3435,GCC_46
8409,NW_013185625.1.region002.gbk,GCF_838,GCC_46
8410,NW_013185627.1.region001.gbk,GCF_1752,GCC_46
8411,NW_013550593.1.region001.gbk,GCF_257,GCC_36
8412,NW_013550595.1.region001.gbk,GCF_3469,GCC_46
8413,NW_013550595.1.region002.gbk,GCF_18,GCC_58
8414,NW_013550596.1.region001.gbk,GCF_203,GCC_75
8415,NW_013550596.1.region002.gbk,GCF_21,GCC_46
8416,NW_013550597.1.region001.gbk,GCF_29,GCC_58
8417,NW_013550598.1.region001.gbk,GCF_3476,GCC_4
8418,NW_013550598.1.region002.gbk,GCF_29,GCC_58
8419,NW_013550598.1.region003.gbk,GCF_98,GCC_4
8420,NW_013550599.1.region001.gbk,GCF_2770,GCC_46
8421,NW_013550599.1.region002.gbk,GCF_2190,GCC_27
8422,NW_013550600.1.region001.gbk,GCF_150,GCC_58
8423,NW_013550601.1.region001.gbk,GCF_248,GCC_2
8424,NW_013550601.1.region002.gbk,GCF_4094,GCC_46
8425,NW_013550602.1.region001.gbk,GCF_3718,GCC_75
8426,NW_013550602.1.region002.gbk,GCF_1817,GCC_46
8427,NW_013550603.1.region001.gbk,GCF_1236,GCC_4
8428,NW_013550603.1.region002.gbk,GCF_29,GCC_58
8429,NW_013550603.1.region003.gbk,GCF_3377,GCC_4
8430,NW_013550603.1.region004.gbk,GCF_18,GCC_58
8431,NW_013550604.1.region001.gbk,GCF_865,GCC_58
8432,NW_013550604.1.region002.gbk,GCF_3510,GCC_4
8433,NW_013550604.1.region003.gbk,GCF_288,GCC_30
8434,NW_013550604.1.region004.gbk,GCF_18,GCC_58
8435,NW_013550604.1.region005.gbk,GCF_4100,GCC_58
8436,NW_013550607.1.region001.gbk,GCF_18,GCC_58
8437,NW_013550610.1.region001.gbk,GCF_527,GCC_46
8438,NW_013550610.1.region002.gbk,GCF_2861,GCC_4
8439,NW_013550611.1.region001.gbk,GCF_3324,GCC_46
8440,NW_013550611.1.region002.gbk,GCF_4346,GCC_2
8441,NW_013550611.1.region003.gbk,GCF_3713,GCC_29
8442,NW_013550611.1.region004.gbk,GCF_947,GCC_75
8443,NW_013550611.1.region005.gbk,GCF_2508,GCC_46
8444,NW_013550612.1.region001.gbk,GCF_1206,GCC_36
8445,NW_013550612.1.region002.gbk,GCF_3629,GCC_30
8446,NW_013550612.1.region003.gbk,GCF_18,GCC_58
8447,NW_013550612.1.region004.gbk,GCF_56,GCC_46
8448,NW_013550612.1.region005.gbk,GCF_3477,GCC_46
8449,NW_013550612.1.region006.gbk,GCF_3490,GCC_46
8450,NW_013550612.1.region007.gbk,GCF_203,GCC_75
8451,NW_013550612.1.region008.gbk,GCF_896,GCC_46
8452,NW_013550613.1.region001.gbk,GCF_310,GCC_58
8453,NW_013550614.1.region001.gbk,GCF_326,GCC_2
8454,NW_013550614.1.region002.gbk,GCF_4555,GCC_33
8455,NW_013550614.1.region003.gbk,GCF_98,GCC_4
8456,NW_013550614.1.region004.gbk,GCF_2190,GCC_27
8457,NW_013550615.1.region001.gbk,GCF_14,GCC_46
8458,NW_013562488.1.region001.gbk,GCF_244,GCC_75
8459,NW_013562490.1.region001.gbk,GCF_428,GCC_46
8460,NW_013562490.1.region002.gbk,GCF_2545,GCC_33
8461,NW_013562490.1.region003.gbk,GCF_29,GCC_58
8462,NW_013562491.1.region001.gbk,GCF_288,GCC_30
8463,NW_013562491.1.region002.gbk,GCF_18,GCC_58
8464,NW_013562491.1.region003.gbk,GCF_2765,GCC_46
8465,NW_013562491.1.region004.gbk,GCF_257,GCC_36
8466,NW_013562492.1.region001.gbk,GCF_29,GCC_58
8467,NW_013562492.1.region002.gbk,GCF_29,GCC_58
8468,NW_013562492.1.region003.gbk,GCF_4626,GCC_27
8469,NW_013562492.1.region004.gbk,GCF_98,GCC_4
8470,NW_013562493.1.region001.gbk,GCF_56,GCC_46
8471,NW_013562493.1.region002.gbk,GCF_1068,GCC_46
8472,NW_013562493.1.region003.gbk,GCF_248,GCC_2
8473,NW_013562494.1.region001.gbk,GCF_1673,GCC_4
8474,NW_013562494.1.region002.gbk,GCF_2324,GCC_58
8475,NW_013562494.1.region003.gbk,GCF_1196,GCC_58
8476,NW_013562494.1.region004.gbk,GCF_203,GCC_75
8477,NW_014013627.1.region001.gbk,GCF_171,GCC_4
8478,NW_014013627.1.region002.gbk,GCF_87,GCC_36
8479,NW_014013627.1.region003.gbk,GCF_222,GCC_75
8480,NW_014013629.1.region001.gbk,GCF_1791,GCC_4
8481,NW_014013629.1.region002.gbk,GCF_413,GCC_45
8482,NW_014013629.1.region003.gbk,GCF_29,GCC_58
8483,NW_014013629.1.region004.gbk,GCF_2028,GCC_46
8484,NW_014013629.1.region005.gbk,GCF_29,GCC_58
8485,NW_014013629.1.region006.gbk,GCF_1657,GCC_30
8486,NW_014013629.1.region007.gbk,GCF_444,GCC_58
8487,NW_014013630.1.region001.gbk,GCF_2075,GCC_46
8488,NW_014013630.1.region002.gbk,GCF_2497,GCC_46
8489,NW_014013630.1.region003.gbk,GCF_29,GCC_58
8490,NW_014013630.1.region004.gbk,GCF_1481,GCC_45
8491,NW_014013630.1.region005.gbk,GCF_143,GCC_58
8492,NW_014013631.1.region001.gbk,GCF_2637,GCC_19
8493,NW_014013631.1.region002.gbk,GCF_2266,GCC_46
8494,NW_014013631.1.region003.gbk,GCF_416,GCC_58
8495,NW_014013631.1.region004.gbk,GCF_1183,GCC_4
8496,NW_014013632.1.region001.gbk,GCF_2182,GCC_4
8497,NW_014013633.1.region001.gbk,GCF_315,GCC_4
8498,NW_014013633.1.region002.gbk,GCF_1044,GCC_4
8499,NW_014013633.1.region003.gbk,GCF_558,GCC_4
8500,NW_014013633.1.region004.gbk,GCF_4468,GCC_58
8501,NW_014013634.1.region001.gbk,GCF_743,GCC_28
8502,NW_014013634.1.region002.gbk,GCF_1073,GCC_4
8503,NW_014013635.1.region001.gbk,GCF_2894,GCC_58
8504,NW_014013635.1.region002.gbk,GCF_29,GCC_58
8505,NW_014013635.1.region003.gbk,GCF_143,GCC_58
8506,NW_014013635.1.region004.gbk,GCF_1680,GCC_3
8507,NW_014013636.1.region001.gbk,GCF_143,GCC_58
8508,NW_014013636.1.region002.gbk,GCF_987,GCC_58
8509,NW_014013638.1.region001.gbk,GCF_21,GCC_46
8510,NW_014013638.1.region002.gbk,GCF_791,GCC_3
8511,NW_014013639.1.region001.gbk,GCF_1267,GCC_46
8512,NW_014013639.1.region002.gbk,GCF_3379,GCC_46
8513,NW_014013641.1.region001.gbk,GCF_274,GCC_58
8514,NW_014013642.1.region001.gbk,GCF_1112,GCC_4
8515,NW_014013643.1.region001.gbk,GCF_49,GCC_58
8516,NW_014013644.1.region001.gbk,GCF_3512,GCC_45
8517,NW_014013645.1.region001.gbk,GCF_143,GCC_58
8518,NW_014013645.1.region002.gbk,GCF_3398,GCC_46
8519,NW_014013646.1.region001.gbk,GCF_160,GCC_46
8520,NW_014013646.1.region002.gbk,GCF_2072,GCC_46
8521,NW_014040874.1.region001.gbk,GCF_251,GCC_46
8522,NW_014040874.1.region002.gbk,GCF_3064,GCC_46
8523,NW_014040889.1.region001.gbk,GCF_1161,GCC_75
8524,NW_014040907.1.region001.gbk,GCF_4146,GCC_30
8525,NW_014574578.1.region001.gbk,GCF_140,GCC_4
8526,NW_014574581.1.region001.gbk,GCF_786,GCC_45
8527,NW_014574583.1.region001.gbk,GCF_246,GCC_46
8528,NW_014574583.1.region002.gbk,GCF_882,GCC_46
8529,NW_014574583.1.region003.gbk,GCF_2366,GCC_28
8530,NW_014574583.1.region004.gbk,GCF_2493,GCC_58
8531,NW_014574583.1.region005.gbk,GCF_48,GCC_58
8532,NW_014574583.1.region006.gbk,GCF_29,GCC_58
8533,NW_014574583.1.region007.gbk,GCF_3188,GCC_46
8534,NW_014574584.1.region001.gbk,GCF_656,GCC_75
8535,NW_014574584.1.region002.gbk,GCF_3721,GCC_4
8536,NW_014574585.1.region001.gbk,GCF_2475,GCC_3
8537,NW_014574585.1.region002.gbk,GCF_337,GCC_4
8538,NW_014574585.1.region003.gbk,GCF_2842,GCC_4
8539,NW_014574585.1.region004.gbk,GCF_1124,GCC_58
8540,NW_014574589.1.region001.gbk,GCF_289,GCC_58
8541,NW_014574590.1.region001.gbk,GCF_1832,GCC_4
8542,NW_014574590.1.region002.gbk,GCF_699,GCC_58
8543,NW_014574601.1.region001.gbk,GCF_4602,GCC_46
8544,NW_014574610.1.region001.gbk,GCF_87,GCC_36
8545,NW_014574610.1.region002.gbk,GCF_10,GCC_58
8546,NW_014574610.1.region003.gbk,GCF_29,GCC_58
8547,NW_014574611.1.region001.gbk,GCF_2234,GCC_4
8548,NW_014574612.1.region001.gbk,GCF_261,GCC_58
8549,NW_014574614.1.region001.gbk,GCF_10,GCC_58
8550,NW_014574614.1.region002.gbk,GCF_143,GCC_58
8551,NW_014574614.1.region003.gbk,GCF_4899,GCC_45
8552,NW_014574615.1.region001.gbk,GCF_29,GCC_58
8553,NW_014574616.1.region001.gbk,GCF_514,GCC_4
8554,NW_014574617.1.region001.gbk,GCF_141,GCC_58
8555,NW_014574617.1.region002.gbk,GCF_324,GCC_46
8556,NW_014574621.1.region001.gbk,GCF_132,GCC_4
8557,NW_014574621.1.region002.gbk,GCF_297,GCC_46
8558,NW_014574621.1.region003.gbk,GCF_130,GCC_18
8559,NW_014574622.1.region001.gbk,GCF_25,GCC_4
8560,NW_014574624.1.region001.gbk,GCF_2409,GCC_4
8561,NW_014574624.1.region002.gbk,GCF_1860,GCC_45
8562,NW_014574624.1.region003.gbk,GCF_536,GCC_58
8563,NW_014574675.1.region001.gbk,GCF_427,GCC_58
8564,NW_014574676.1.region001.gbk,GCF_653,GCC_58
8565,NW_014574677.1.region001.gbk,GCF_2997,GCC_4
8566,NW_014574679.1.region001.gbk,GCF_140,GCC_4
8567,NW_014574681.1.region001.gbk,GCF_40,GCC_45
8568,NW_014574682.1.region001.gbk,GCF_253,GCC_58
8569,NW_014574682.1.region002.gbk,GCF_810,GCC_4
8570,NW_014574684.1.region001.gbk,GCF_1039,GCC_58
8571,NW_014574685.1.region001.gbk,GCF_4760,GCC_58
8572,NW_014574687.1.region001.gbk,GCF_29,GCC_58
8573,NW_014574688.1.region001.gbk,GCF_419,GCC_28
8574,NW_014574689.1.region001.gbk,GCF_143,GCC_58
8575,NW_014574690.1.region001.gbk,GCF_40,GCC_45
8576,NW_014574691.1.region001.gbk,GCF_993,GCC_12
8577,NW_014574692.1.region001.gbk,GCF_29,GCC_58
8578,NW_014574693.1.region001.gbk,GCF_867,GCC_4
8579,NW_014574694.1.region001.gbk,GCF_755,GCC_58
8580,NW_014574694.1.region002.gbk,GCF_839,GCC_58
8581,NW_014574694.1.region003.gbk,GCF_860,GCC_28
8582,NW_014574695.1.region001.gbk,GCF_207,GCC_58
8583,NW_014574696.1.region001.gbk,GCF_1433,GCC_46
8584,NW_014574696.1.region002.gbk,GCF_18,GCC_58
8585,NW_014574697.1.region001.gbk,GCF_29,GCC_58
8586,NW_014574698.1.region001.gbk,GCF_2443,GCC_12
8587,NW_014574699.1.region001.gbk,GCF_482,GCC_46
8588,NW_014574700.1.region001.gbk,GCF_976,GCC_58
8589,NW_014574700.1.region002.gbk,GCF_891,GCC_75
8590,NW_014574701.1.region001.gbk,GCF_1076,GCC_36
8591,NW_014574702.1.region001.gbk,GCF_1454,GCC_46
8592,NW_014574703.1.region001.gbk,GCF_10,GCC_58
8593,NW_014574704.1.region001.gbk,GCF_2268,GCC_58
8594,NW_014574706.1.region001.gbk,GCF_1156,GCC_30
8595,NW_014574706.1.region002.gbk,GCF_586,GCC_12
8596,NW_014574707.1.region001.gbk,GCF_220,GCC_4
8597,NW_014574707.1.region002.gbk,GCF_421,GCC_46
8598,NW_014574707.1.region003.gbk,GCF_625,GCC_52
8599,NW_014574707.1.region004.gbk,GCF_254,GCC_4
8600,NW_014574707.1.region005.gbk,GCF_758,GCC_58
8601,NW_014574708.1.region001.gbk,GCF_1208,GCC_58
8602,NW_014574708.1.region002.gbk,GCF_615,GCC_58
8603,NW_014574709.1.region001.gbk,GCF_1123,GCC_58
8604,NW_014574709.1.region002.gbk,GCF_141,GCC_58
8605,NW_014574709.1.region003.gbk,GCF_2284,GCC_4
8606,NW_014574710.1.region001.gbk,GCF_3886,GCC_4
8607,NW_014574711.1.region001.gbk,GCF_1749,GCC_4
8608,NW_014574711.1.region002.gbk,GCF_137,GCC_58
8609,NW_014574711.1.region003.gbk,GCF_143,GCC_58
8610,NW_014574713.1.region001.gbk,GCF_18,GCC_58
8611,NW_014574713.1.region002.gbk,GCF_643,GCC_46
8612,NW_014574713.1.region003.gbk,GCF_983,GCC_28
8613,NW_014574714.1.region001.gbk,GCF_2902,GCC_3
8614,NW_014574715.1.region001.gbk,GCF_211,GCC_4
8615,NW_014574716.1.region001.gbk,GCF_72,GCC_46
8616,NW_014574716.1.region002.gbk,GCF_735,GCC_45
8617,NW_014574716.1.region003.gbk,GCF_29,GCC_58
8618,NW_014574716.1.region004.gbk,GCF_4730,GCC_4
8619,NW_014574716.1.region005.gbk,GCF_584,GCC_33
8620,NW_014574716.1.region006.gbk,GCF_11,GCC_58
8621,NW_014574716.1.region007.gbk,GCF_25,GCC_4
8622,NW_014574716.1.region008.gbk,GCF_2436,GCC_46
8623,NW_014574716.1.region009.gbk,GCF_315,GCC_4
8624,NW_015622504.1.region001.gbk,GCF_2878,GCC_46
8625,NW_015622504.1.region002.gbk,GCF_55,GCC_46
8626,NW_015622505.1.region001.gbk,GCF_1161,GCC_75
8627,NW_015622505.1.region002.gbk,GCF_98,GCC_4
8628,NW_015622506.1.region001.gbk,GCF_18,GCC_58
8629,NW_015622506.1.region002.gbk,GCF_3344,GCC_75
8630,NW_015622507.1.region001.gbk,GCF_3438,GCC_4
8631,NW_015622507.1.region002.gbk,GCF_288,GCC_30
8632,NW_015622507.1.region003.gbk,GCF_2613,GCC_46
8633,NW_015622508.1.region001.gbk,GCF_2190,GCC_27
8634,NW_015622508.1.region002.gbk,GCF_2793,GCC_46
8635,NW_015622509.1.region001.gbk,GCF_3105,GCC_46
8636,NW_015622511.1.region001.gbk,GCF_2438,GCC_36
8637,NW_015622513.1.region001.gbk,GCF_29,GCC_58
8638,NW_015622513.1.region002.gbk,GCF_4423,GCC_27
8639,NW_015622513.1.region003.gbk,GCF_2710,GCC_4
8640,NW_015622514.1.region001.gbk,GCF_1068,GCC_46
8641,NW_015622515.1.region001.gbk,GCF_3491,GCC_53
8642,NW_015622515.1.region002.gbk,GCF_98,GCC_4
8643,NW_015622515.1.region003.gbk,GCF_203,GCC_75
8644,NW_015622515.1.region004.gbk,GCF_2912,GCC_46
8645,NW_015622516.1.region001.gbk,GCF_244,GCC_75
8646,NW_015622516.1.region002.gbk,GCF_1567,GCC_46
8647,NW_015622516.1.region003.gbk,GCF_248,GCC_2
8648,NW_015622516.1.region004.gbk,GCF_3207,GCC_46
8649,NW_015622518.1.region001.gbk,GCF_3844,GCC_46
8650,NW_015622518.1.region002.gbk,GCF_428,GCC_46
8651,NW_015622518.1.region003.gbk,GCF_257,GCC_36
8652,NW_015622518.1.region004.gbk,GCF_18,GCC_58
8653,NW_015622518.1.region005.gbk,GCF_3621,GCC_46
8654,NW_015622519.1.region001.gbk,GCF_2324,GCC_58
8655,NW_015622519.1.region002.gbk,GCF_4129,GCC_58
8656,NW_015622520.1.region001.gbk,GCF_2994,GCC_4
8657,NW_015622963.1.region001.gbk,GCF_244,GCC_75
8658,NW_015622973.1.region001.gbk,GCF_283,GCC_46
8659,NW_015622975.1.region001.gbk,GCF_37,GCC_4
8660,NW_015622979.1.region001.gbk,GCF_2638,GCC_75
8661,NW_015622979.1.region002.gbk,GCF_1179,GCC_2
8662,NW_015622986.1.region001.gbk,GCF_1102,GCC_30
8663,NW_015961950.1.region001.gbk,GCF_313,GCC_75
8664,NW_015961954.1.region001.gbk,GCF_2454,GCC_46
8665,NW_015961955.1.region001.gbk,GCF_267,GCC_4
8666,NW_015961959.1.region001.gbk,GCF_760,GCC_46
8667,NW_015961959.1.region002.gbk,GCF_543,GCC_46
8668,NW_015961962.1.region001.gbk,GCF_2728,GCC_75
8669,NW_015961963.1.region001.gbk,GCF_18,GCC_58
8670,NW_015961970.1.region001.gbk,GCF_721,GCC_28
8671,NW_015961988.1.region001.gbk,GCF_1836,GCC_46
8672,NW_015961989.1.region001.gbk,GCF_1290,GCC_46
8673,NW_015971139.1.region001.gbk,GCF_3757,GCC_4
8674,NW_015971139.1.region002.gbk,GCF_798,GCC_30
8675,NW_015971139.1.region003.gbk,GCF_4924,GCC_46
8676,NW_015971142.1.region001.gbk,GCF_143,GCC_58
8677,NW_015971142.1.region002.gbk,GCF_3090,GCC_46
8678,NW_015971142.1.region003.gbk,GCF_304,GCC_58
8679,NW_015971143.1.region001.gbk,GCF_4412,GCC_4
8680,NW_015971144.1.region001.gbk,GCF_2398,GCC_58
8681,NW_015971144.1.region002.gbk,GCF_920,GCC_46
8682,NW_015971145.1.region001.gbk,GCF_143,GCC_58
8683,NW_015971145.1.region002.gbk,GCF_222,GCC_75
8684,NW_015971148.1.region001.gbk,GCF_5001,GCC_46
8685,NW_015971148.1.region002.gbk,GCF_4451,GCC_46
8686,NW_015971148.1.region003.gbk,GCF_143,GCC_58
8687,NW_015971148.1.region004.gbk,GCF_471,GCC_46
8688,NW_015971148.1.region005.gbk,GCF_4334,GCC_27
8689,NW_015971149.1.region001.gbk,GCF_29,GCC_58
